425 48.8329 2.30452
426 48.8288 2.29982
427 48.8268 2.30881
428 48.8384 2.29303
429 48.829 2.30341
430 48.8617 2.2887
431 48.8619 2.28892
432 48.861 2.33403
433 48.8667 2.38701
434 48.8575 2.38688
435 48.8634 2.37405
436 48.8597 2.36987
437 48.8726 2.36662
438 48.8302 2.31579
439 48.8272 2.31721
440 48.8794 2.32551
441 48.8475 2.29477
442 48.822 2.36067
443 48.8224 2.32909
444 48.8756 2.31835
445 48.8282 2.25368
446 48.8403 2.40069
447 48.8367 2.20785
448 48.8378 2.24112
449 48.8354 2.31188
450 48.8402 2.27153
451 48.8579 2.29553
452 48.8392 2.2987
453 48.8472 2.31119
454 48.8291 2.30244
455 48.858 2.30852
456 48.8202 2.30554
457 48.8461 2.27742
458 48.8424 2.25063
459 48.8313 2.24159
460 48.8483 2.23723
461 48.8748 2.37958
462 48.8447 2.2318
463 48.8202 2.29072
464 48.8491 2.28764
465 48.8339 2.29514
466 48.845 2.23781
467 48.8702 2.36005
468 48.934 2.35798
469 48.853 2.30189
470 48.8044 2.32519
471 48.8534 2.39846
472 48.8657 2.32031
473 48.8682 2.38395
474 48.8252 2.287
475 48.864 2.38598
476 48.8474 2.27887
477 48.8574 2.37969
478 48.845 2.23503
479 48.8649 2.39819
480 48.8808 2.35117
481 48.8651 2.39116
482 48.811 2.33753
483 48.8221 2.35404
484 48.9049 2.32549
485 48.8452 2.26417
486 48.8652 2.37527
487 48.8443 2.24989
488 48.8794 2.38968
489 48.9297 2.36179
490 48.8644 2.37151
491 48.8676 2.39641
492 48.8574 2.3289
493 48.847 2.30843
494 48.8892 2.3713
495 48.8923 2.23215
496 48.8573 2.29246
497 48.8747 2.38109
498 48.8607 2.37528
499 48.888 2.27565
500 48.87 2.37557
501 48.8403 2.28588
502 48.8497 2.29155
503 48.8467 2.28886
504 48.8504 2.39893
505 48.8469 2.26815
506 48.8628 2.31896
507 48.8334 2.30982
508 48.8601 2.36747
509 48.874 2.34488
510 48.8843 2.36682
511 48.863 2.4027
512 48.8536 2.30137
513 48.8281 2.39225
514 48.8229 2.29562
515 48.8251 2.28934
516 48.8169 2.28113
517 48.8116 2.28579
518 48.8316 2.3853
519 48.8933 2.23866
520 48.8097 2.29138
521 48.8149 2.29546
522 48.8156 2.27559
523 48.8537 2.28007
524 48.8382 2.31762
525 48.8398 2.32075
526 48.882 2.24253
527 48.8425 2.32088
528 48.8814 2.23752
529 48.8788 2.24288
530 48.892 2.23994
531 48.8443 2.31496
532 48.8899 2.24264
533 48.8883 2.22816
534 48.8883 2.25095
535 48.8519 2.39368
536 48.8626 2.34326
537 48.8678 2.42328
538 48.8298 2.2237
539 48.9053 2.39375
540 48.8803 2.27741
541 48.8903 2.23129
542 48.8533 2.32149
543 48.8442 2.22295
544 48.8595 2.21386
545 48.8865 2.3747
546 48.8318 2.21772
547 48.8674 2.47476
548 48.8941 2.3618
549 48.815 2.27631
550 48.8714 2.39689
551 48.8208 2.28379
552 48.8706 2.4088
553 48.8516 2.3846
554 48.8209 2.28527
555 48.8549 2.39378
556 48.8423 2.41149
557 48.8156 2.25897
558 48.859 2.35573
559 48.8567 2.35772
560 48.8427 2.22568
561 48.8717 2.32208
562 48.8457 2.31733
563 48.8936 2.33631
564 48.8508 2.2777
565 48.8622 2.30122
566 48.8554 2.29662
567 48.8726 2.429
568 48.8705 2.34871
569 48.8212 2.27345
570 48.8643 2.41278
571 48.8878 2.23588
572 48.8501 2.34839
573 48.8889 2.32499
574 48.8338 2.29509
575 48.8412 2.21283
576 48.8237 2.36184
577 48.8438 2.27883
578 48.8903 2.35835
579 48.8912 2.32476
580 48.9298 2.36132
581 48.8871 2.37549
582 48.8173 2.2854
583 48.8313 2.21686
584 48.8424 2.27761
585 48.8426 2.28957
586 48.8698 2.42151
587 48.8262 2.38554
588 48.8799 2.27884
589 48.8673 2.3827
590 48.9271 2.35668
591 48.8863 2.26173
592 48.8164 2.36003
593 48.8659 2.32014
594 48.899 2.37031
595 48.8182 2.28461
596 48.829 2.22849
597 48.8488 2.2209
598 48.8485 2.30249
599 48.8423 2.20718
600 48.8296 2.23113
601 48.8367 2.26401
602 48.8462 2.27832
603 48.814 2.28152
604 48.8502 2.2169
605 48.823 2.24945
606 48.8156 2.28656
607 48.8251 2.32047
608 48.8161 2.3443
609 48.8346 2.40074
610 48.8506 2.21756
611 48.8278 2.29239
612 48.8671 2.40821
613 48.8341 2.33663
614 48.8682 2.45956
615 48.8138 2.29778
616 48.846 2.20775
617 48.8578 2.28805
618 48.8495 2.35132
619 48.8179 2.25781
620 48.8896 2.38617
621 48.8808 2.3853
622 48.8823 2.38606
623 48.8234 2.24704
624 48.8662 2.35718
625 48.8433 2.43204
626 48.8446 2.42146
627 48.8452 2.43065
628 48.8362 2.48383
629 48.8442 2.41023
630 48.8556 2.4019
631 48.8575 2.40184
632 48.8114 2.27896
633 48.9054 2.30186
634 48.8313 2.34866
635 48.8386 2.36131
636 48.8391 2.36569
637 48.8366 2.36509
638 48.8382 2.36311
639 48.8465 2.49143
640 48.834 2.47794
641 48.8267 2.34599
642 48.8229 2.34453
643 48.8128 2.27656
644 48.8602 2.49726
645 48.8577 2.45723
646 48.8549 2.4349
647 48.854 2.42455
648 48.8517 2.41815
649 48.8609 2.42248
650 48.8509 2.44806
651 48.8488 2.45499
652 48.8525 2.47168
653 48.8533 2.47983
654 48.8493 2.48671
655 48.8706 2.46604
656 48.8143 2.45798
657 48.8601 2.43014
658 48.8406 2.41537
659 48.8439 2.43134
660 48.8614 2.48161
661 48.8373 2.48665
662 48.852 2.3266
663 48.8237 2.29733
664 48.8659 2.35811
665 48.8444 2.21875
666 48.8792 2.37912
667 48.841 2.40229
668 48.8276 2.34944
669 48.829 2.34789
670 48.8509 2.43623
671 48.8579 2.29743
672 48.8487 2.46831
673 48.8554 2.48177
674 48.8812 2.25591
675 48.8412 2.22213
676 48.8459 2.42425
677 48.8161 2.28997
678 48.853 2.45766
679 48.8464 2.46699
680 48.8932 2.2765
681 48.8441 2.42328
682 48.8656 2.35692
683 48.879 2.38982
684 48.8142 2.28791
685 48.855 2.41917
686 48.8543 2.41534
687 48.8535 2.45441
688 48.8375 2.48253
689 48.85 2.45161
690 48.8528 2.44791
691 48.8363 2.358
692 48.8521 2.47544
693 48.8468 2.43289
694 48.883 2.27512
695 48.8741 2.45814
696 48.8808 2.26183
697 48.8402 2.40689
698 48.8278 2.35039
699 48.8298 2.23084
700 48.8358 2.34514
701 48.863 2.31346
702 48.8345 2.26636
703 48.8529 2.24775
704 48.9065 2.33201
705 48.8495 2.46851
706 48.8418 2.47744
707 48.8345 2.46945
708 48.8912 2.31921
709 48.8542 2.44501
710 48.8558 2.43917
711 48.8629 2.46929
712 48.8813 2.27228
713 48.8346 2.26564
714 48.8597 2.30764
715 48.8594 2.43825
716 48.871 2.43855
717 48.8433 2.47337
718 48.8371 2.36708
719 48.8332 2.3616
720 48.9036 2.30325
721 48.8339 2.34574
722 48.8603 2.46651
723 48.8378 2.36249
724 48.8422 2.46328
725 48.8279 2.28413
726 48.8132 2.45947
727 48.8452 2.41236
728 48.8719 2.41645
729 48.8808 2.4181
730 48.8673 2.43805
731 48.8372 2.3212
732 48.8142 2.33681
733 48.815 2.3391
734 48.8411 2.32492
735 48.9023 2.29793
736 48.834 2.31238
737 48.806 2.31839
738 48.8683 2.34553
739 48.926 2.37729
740 48.8588 2.49495
741 48.8554 2.35534
742 48.8478 2.37366
743 48.8597 2.43695
744 48.8598 2.46698
745 48.872 2.44838
746 48.8715 2.44954
747 48.877 2.45217
748 48.8683 2.46916
749 48.8867 2.34111
750 48.8523 2.43129
751 48.8255 2.36676
752 48.8449 2.36424
753 48.8898 2.27632
754 48.9198 2.36204
755 48.8205 2.26581
756 48.9221 2.39943
757 48.9374 2.34543
758 48.8807 2.43089
759 48.9146 2.38361
760 48.9153 2.37882
761 48.9074 2.40028
762 48.8749 2.34742
763 48.856 2.40382
764 48.8218 2.26899
765 48.8672 2.2869
766 48.8802 2.39284
767 48.9139 2.39885
768 48.832 2.33422
769 48.8894 2.40669
770 48.8221 2.47793
771 48.8162 2.35564
772 48.8228 2.3436
773 48.8465 2.47633
774 48.8796 2.41592
775 48.8679 2.43804
776 48.8378 2.41493
777 48.8714 2.40872
778 48.8825 2.42104
779 48.9039 2.30428
780 48.9082 2.30652
781 48.8139 2.34353
782 48.8327 2.3952
783 48.853 2.42612
784 48.8359 2.36732
785 48.8705 2.4487
786 48.8711 2.45188
787 48.9083 2.37839
788 48.8515 2.32686
789 48.9039 2.30692
790 48.8283 2.40506
791 48.9024 2.31397
792 48.8447 2.36409
793 48.8849 2.26686
794 48.8625 2.4401
795 48.8244 2.35542
796 48.9257 2.36488
797 48.8449 2.42096
798 48.8691 2.34319
799 48.8603 2.49022
800 48.8333 2.47523
801 48.8461 2.42237
802 48.8479 2.42468
803 48.8256 2.47206
804 48.8278 2.26782
805 48.9071 2.31293
806 48.8891 2.41421
807 48.8554 2.44351
808 48.8331 2.27747
809 48.8533 2.40973
810 48.8288 2.43383
811 48.9079 2.318
812 48.8394 2.47996
813 48.8631 2.46708
814 48.8893 2.41981
815 48.871 2.43128
816 48.8681 2.42982
817 48.8638 2.44424
818 48.9211 2.37691
819 48.882 2.39282
820 48.8524 2.37679
821 48.8513 2.23727
822 48.8039 2.34231
823 48.8191 2.36101
824 48.9099 2.30818
825 48.9025 2.30067
826 48.8142 2.34978
827 48.8682 2.44163
828 48.8653 2.37475
829 48.8269 2.46955
830 48.8804 2.39228
831 48.8914 2.38623
832 48.8687 2.43736
833 48.8586 2.39843
834 48.8708 2.39549
835 48.8408 2.40585
836 48.8523 2.34854
837 48.8938 2.31815
838 48.8817 2.30116
839 48.8567 2.27543
840 48.8369 2.26154
841 48.8373 2.26358
842 48.8362 2.25982
843 48.8454 2.3003
844 48.8629 2.44041
845 48.8388 2.32431
846 48.8612 2.43228
847 48.8424 2.296
848 48.9054 2.34731
849 48.906 2.32185
850 48.8916 2.3984
851 48.898 2.27664
852 48.8382 2.40824
853 48.8903 2.30469
854 48.8785 2.2488
855 48.885 2.25507
856 48.8135 2.31334
857 48.8129 2.31207
858 48.8211 2.3197
859 48.8215 2.36923
860 48.8583 2.27518
861 48.8442 2.31635
862 48.8616 2.39015
863 48.8784 2.28919
864 48.8792 2.2959
865 48.8766 2.30224
866 48.8203 2.26702
867 48.8611 2.43428
868 48.8947 2.28798
869 48.8271 2.45427
870 48.9253 2.36254
871 48.8429 2.37072
872 48.8183 2.31901
873 48.8876 2.29594
874 48.9175 2.33193
875 48.8512 2.40425
876 48.8311 2.25723
877 48.8356 2.38377
878 48.9086 2.31292
879 48.9005 2.30836
880 48.8221 2.2741
881 48.8693 2.44212
882 48.8248 2.39868
883 48.8997 2.28706
884 48.8133 2.35345
885 48.8837 2.33796
886 48.8221 2.35716
887 48.9013 2.31531
888 48.888 2.33586
889 48.9059 2.33825
890 48.8974 2.33661
891 48.8456 2.3931
892 48.8239 2.32751
893 48.8941 2.28965
894 48.8707 2.45256
895 48.8384 2.25566
896 48.9037 2.37221
897 48.912 2.37335
898 48.8728 2.38942
899 48.8207 2.41252
900 48.9109 2.41369
901 48.8376 2.32568
902 48.8666 2.44681
903 48.8331 2.40839
904 48.8218 2.30884
905 48.8767 2.39973
906 48.8878 2.32806
907 48.8324 2.3716
908 48.9114 2.33661
909 48.8095 2.34288
910 48.8856 2.40552
911 48.87 2.44999
912 48.8925 2.26589
913 48.8662 2.33945
914 48.8221 2.32516
915 48.8475 2.2586
916 48.8544 2.4153
917 48.8808 2.39287
918 48.8775 2.29446
919 48.8218 2.3252
920 48.8922 2.29346
921 48.8754 2.45365
922 48.8278 2.30663
923 48.895 2.27617
924 48.8274 2.40452
925 48.8662 2.28989
926 48.8212 2.29721
927 48.8404 2.43493
928 48.8462 2.25097
929 48.8363 2.31025
930 48.8669 2.30129
931 48.9057 2.3639
932 48.9057 2.36793
933 48.9057 2.36794
934 48.9051 2.37767
935 48.9116 2.33989
936 48.8647 2.25244
937 48.8634 2.24318
938 48.8633 2.28651
939 48.8642 2.20826
940 48.8791 2.29172
941 48.876 2.29338
942 48.8856 2.32943
943 48.8548 2.19793
944 48.8704 2.30498
945 48.8664 2.20391
946 48.8282 2.31639
947 48.821 2.30047
948 48.8554 2.28392
949 48.8952 2.39404
950 48.8649 2.28327
951 48.855 2.42437
952 48.8556 2.42581
953 48.8547 2.42874
954 48.8123 2.29021
955 48.8158 2.30205
956 48.8652 2.45654
957 48.9037 2.29467
958 48.8676 2.22725
959 48.8824 2.23162
960 48.8827 2.22806
961 48.8621 2.42403
962 48.8653 2.43147
963 48.8682 2.41563
964 48.8714 2.42025
965 48.8733 2.27867
966 48.8736 2.29216
967 48.846 2.21955
968 48.8427 2.21909
969 48.8529 2.26058
970 48.8504 2.25895
971 48.8518 2.26371
972 48.8778 2.36618
973 48.8515 2.27054
974 48.8289 2.28047
975 48.8163 2.47635
976 48.8796 2.34073
977 48.8364 2.37995
978 48.8178 2.40234
979 48.8663 2.38967
980 48.8435 2.30566
981 48.869 2.40202
982 48.8503 2.45676
983 48.9193 2.3389
984 48.8476 2.26198
985 48.8689 2.30111
986 48.8933 2.29038
987 48.8763 2.28653
988 48.8896 2.28434
989 48.861 2.20336
990 48.8865 2.25447
991 48.8232 2.37426
992 48.8949 2.33551
993 48.8731 2.41996
994 48.8238 2.37349
995 48.8894 2.29775
996 48.8622 2.30161
997 48.8569 2.44916
998 48.9274 2.34161
999 48.8182 2.30173
1000 48.8183 2.36357
1001 48.9019 2.34293
1002 48.845 2.32029
1003 48.821 2.41454
1004 48.88 2.31543
1005 48.8811 2.34254
1006 48.8734 2.29229
1007 48.8493 2.24309
1008 48.9228 2.36652
1009 48.8613 2.2039
1010 48.8435 2.44736
1011 48.8177 2.32417
1012 48.8159 2.3114
1013 48.8614 2.40458
1014 48.8963 2.29154
1015 48.8124 2.35945
1016 48.8079 2.36078
1017 48.8053 2.38887
1018 48.9086 2.33976
1019 48.9025 2.33509
1020 48.8665 2.4112
1021 48.824 2.3044
1022 48.8173 2.30797
1023 48.8944 2.31422
1024 48.8286 2.41365
1025 48.8701 2.35056
1026 48.8011 2.34702
1027 48.9106 2.31278
1028 48.8281 2.47354
1029 48.8241 2.47733
1030 48.8239 2.30688
1031 48.8601 2.21484
1032 48.8865 2.402
1033 48.8214 2.42198
1034 48.8933 2.34907
1035 48.8081 2.36725
1036 48.8959 2.32315
1037 48.875 2.40575
1038 48.8238 2.30263
1039 48.8744 2.28168
1040 48.8064 2.39264
1041 48.8421 2.44246
1042 48.8431 2.44419
1043 48.8852 2.29364
1044 48.8188 2.47667
1045 48.8089 2.29043
1046 48.8253 2.27292
1047 48.8241 2.27291
1048 48.8522 2.26716
1049 48.8991 2.28281
1050 48.8773 2.27042
1051 48.8877 2.34626
1052 48.7978 2.34335
1053 48.8754 2.28516
1054 48.8752 2.21775
1055 48.8876 2.3994
1056 48.8927 2.39505
1057 48.8314 2.40886
1058 48.8338 2.30909
1059 48.8613 2.39906
1060 48.8701 2.39225
1061 48.8786 2.35133
1062 48.8939 2.38495
1063 48.8911 2.23285
1064 48.886 2.41003
1065 48.8959 2.42806
1066 48.8959 2.36268
1067 48.8579 2.41374
1068 48.8348 2.3744
1069 48.8623 2.39402
1070 48.8375 2.37786
1071 48.8662 2.39496
1072 48.8808 2.39685
1073 48.8947 2.41268
1074 48.8329 2.47108
1075 48.8172 2.45576
1076 48.8616 2.35435
1077 48.8573 2.34125
1078 48.8063 2.36809
1079 48.853 2.38864
1080 48.837 2.44089
1081 48.8425 2.36673
1082 48.8157 2.37274
1083 48.8516 2.27434
1084 48.9181 2.35725
1085 48.8432 2.41452
1086 48.8173 2.47274
1087 48.8498 2.26663
1088 48.8412 2.42078
1089 48.8854 2.32656
1090 48.8886 2.23628
1091 48.8457 2.30198
1092 48.8709 2.30605
1093 48.8235 2.26101
1094 48.8628 2.41528
1095 48.8689 2.35878
1096 48.8464 2.41362
1097 48.861 2.29097
1098 48.8872 2.31386
1099 48.849 2.24246
1100 48.888 2.32576
1101 48.8145 2.39712
1102 48.8179 2.24938
1103 48.818 2.43224
1104 48.8905 2.29527
1105 48.841 2.23015
1106 48.8722 2.38468
1107 48.8852 2.3032
1108 48.814 2.35582
1109 48.8641 2.43597
1110 48.872 2.34317
1111 48.8766 2.31277
1112 48.8768 2.27504
1113 48.8872 2.24301
1114 48.8481 2.45103
1115 48.8865 2.32378
1116 48.8398 2.41381
1117 48.8664 2.32342
1118 48.8608 2.37541
1119 48.8228 2.46523
1120 48.8223 2.44256
1121 48.8201 2.47447
1122 48.8889 2.28795
1123 48.8601 2.37196
1124 48.8626 2.26801
1125 48.8548 2.28852
1126 48.94 2.35655
1127 48.8711 2.29738
1128 48.8101 2.32697
1129 48.8882 2.30656
1130 48.8967 2.40235
1131 48.8046 2.33351
1132 48.8793 2.28063
1133 48.8407 2.26039
1134 48.8943 2.30482
1135 48.8908 2.42337
1136 48.8442 2.38154
1137 48.8958 2.37948
1138 48.8638 2.41452
1139 48.8877 2.33756
1140 48.8193 2.39256
1141 48.8424 2.2514
1142 48.8043 2.35137
1143 48.8842 2.40573
1144 48.815 2.36396
1145 48.8375 2.26815
1146 48.8341 2.49384
1147 48.8824 2.40432
1148 48.9474 2.36197
1149 48.9477 2.35937
1150 48.9307 2.35039
1151 48.9171 2.3904
1152 48.8369 2.47846
1153 48.8854 2.41093
1154 48.8843 2.41782
1155 48.8835 2.40763
1156 48.839 2.49133
1157 48.8309 2.40574
1158 48.8814 2.39749
1159 48.8341 2.46132
1160 48.8689 2.23343
1161 48.849 2.24062
